"","likedcount","replycount"
"9939",194844,1857
"9940",102165,390
"9941",61421,91
"9942",53898,648
"9943",28203,31
"9944",74412,1017
"9945",49010,708
"9946",34635,276
"9947",27598,151
"9948",27019,257
"9949",77998,132
"9950",39453,44
"9951",36731,29
"9952",26600,10
"9953",20832,14
"9954",104787,223
"9955",52734,111
"9956",36858,188
"9957",17869,24
"9958",15759,63
"9959",72192,384
"9960",49042,341
"9961",46625,405
"9962",32162,28
"9963",26881,243
"9964",52014,63
"9965",33718,71
"9966",24142,124
"9967",17104,100
"9968",14711,9
"9969",31755,0
"9970",17458,0
"9971",12612,0
"9972",10787,0
"9973",9364,0
"9974",48769,147
"9975",26232,41
"9976",19908,21
"9977",16655,451
"9978",15885,50
"9979",58455,58
"9980",56044,252
"9981",51974,730
"9982",34165,266
"9983",23052,109
"9984",66299,132
"9985",47397,50
"9986",37236,57
"9987",35195,38
"9988",21829,3
"9989",145051,2852
"9990",145050,2852
"9991",38577,305
"9992",29740,128
"9993",15608,121
"9994",49708,322
"9995",39828,460
"9996",30815,249
"9997",19431,51
"9998",18455,22
"9999",85872,372
"10000",64375,894
"10001",58385,147
"10002",38746,35
"10003",36556,183
"10004",10889,201
"10005",8754,168
"10006",7077,56
"10007",6378,77
"10008",5109,79
"10009",119750,787
"10010",40828,207
"10011",34724,203
"10012",30823,1436
"10013",23059,289
"10014",207179,4394
"10015",93345,670
"10016",91354,893
"10017",53792,1244
"10018",48851,380
"10019",113703,975
"10020",61685,756
"10021",35352,1432
"10022",22362,38
"10023",20158,238
"10024",81554,228
"10025",60792,256
"10026",50727,163
"10027",41693,1093
"10028",26309,80
"10029",202720,1851
"10030",151729,186
"10031",131093,32
"10032",103410,376
"10033",98409,1062
"10034",33216,470
"10035",21712,315
"10036",15758,69
"10037",13432,132
"10038",10018,104
"10039",146183,315
"10040",108783,675
"10041",41783,115
"10042",34547,265
"10043",32562,22
"10044",57601,98
"10045",22734,102
"10046",18919,560
"10047",7414,6
"10048",7162,13
"10049",130035,1904
"10050",97814,809
"10051",71373,218
"10052",57348,503
"10053",49095,335
"10054",44255,351
"10055",34947,142
"10056",33514,371
"10057",18173,62
"10058",11323,43
"10059",71835,113
"10060",57183,654
"10061",41278,192
"10062",15749,52
"10063",15653,188
"10064",93074,760
"10065",92500,1354
"10066",63718,450
"10067",51469,455
"10068",38613,279
"10069",36295,24
"10070",30616,141
"10071",26684,141
"10072",13442,4
"10073",11222,1
"10074",30478,31
"10075",16790,22
"10076",11859,13
"10077",8011,3
"10078",5855,2
"10079",59183,503
"10080",42374,116
"10081",30148,122
"10082",23734,80
"10083",15792,8
"10084",144890,275
"10085",63869,257
"10086",19483,331
"10087",17618,38
"10088",15703,155
"10089",60650,327
"10090",29206,84
"10091",21054,22
"10092",10169,23
"10093",8094,2
"10094",18944,169
"10095",18667,98
"10096",12342,29
"10097",11212,9
"10098",7409,6
"10099",32034,13
"10100",23723,56
"10101",22511,118
"10102",9061,8
"10103",8687,33
"10104",52754,134
"10105",39272,94
"10106",27050,624
"10107",21003,46
"10108",15965,95
"10109",108207,2
"10110",74083,0
"10111",64222,0
"10112",48595,0
"10113",43881,0
"10114",146104,6434
"10115",144534,1186
"10116",84688,337
"10117",45255,409
"10118",35416,254
"10119",38075,159
"10120",23782,234
"10121",7601,10
"10122",5631,46
"10123",5353,2
"10124",203759,1746
"10125",119545,687
"10126",77709,124
"10127",26389,15
"10128",20954,93
"10129",78843,735
"10130",66292,268
"10131",46091,431
"10132",26380,62
"10133",23400,332
"10134",62787,276
"10135",52307,1825
"10136",35606,171
"10137",32534,587
"10138",23144,194
"10139",51683,1193
"10140",25020,570
"10141",19108,112
"10142",8705,72
"10143",6371,24
"10144",124825,490
"10145",36399,244
"10146",32720,327
"10147",18645,226
"10148",16630,5
"10149",15340,2
"10150",13989,8
"10151",13934,0
"10152",7608,2
"10153",5834,8
"10154",133393,3026
"10155",69069,982
"10156",49923,631
"10158",19127,135
"10159",631157,814
"10160",175932,353
"10161",122741,211
"10162",69981,71
"10163",69491,553
"10164",34145,425
"10165",17843,331
"10166",13520,129
"10167",12285,367
"10168",7475,20
"10169",48520,11
"10170",38096,47
"10171",26129,9
"10172",15951,3
"10173",11824,3
"10174",88299,0
"10175",39339,0
"10176",23803,0
"10177",18856,0
"10178",14881,0
"10179",121260,337
"10180",62013,587
"10181",26426,138
"10182",24912,588
"10183",20240,16
"10184",145409,248
"10185",83373,285
"10186",72133,162
"10187",47599,917
"10188",27707,206
"10189",142281,449
"10190",97220,282
"10191",73561,579
"10192",31992,80
"10193",27755,30
"10194",94588,276
"10195",45054,175
"10196",18651,41
"10197",8328,14
"10198",8013,42
"10199",24071,0
"10200",10488,0
"10201",6599,6
"10202",6577,1
"10203",5777,0
"10204",205711,2172
"10205",164793,252
"10206",106920,220
"10207",99697,571
"10208",86551,363
"10209",28282,35
"10210",24684,44
"10211",18061,29
"10212",16062,24
"10213",14403,66
"10214",36339,9
"10215",27376,35
"10216",24287,4
"10217",16151,9
"10218",13116,1
"10219",76129,950
"10220",34810,709
"10221",13467,255
"10222",10403,120
"10223",6269,46
"10224",98305,1042
"10225",45588,584
"10226",40940,103
"10227",39038,74
"10228",20944,119
"10229",114952,1955
"10230",68945,1406
"10231",49017,334
"10232",36514,193
"10233",26889,132
"10234",48739,293
"10235",24825,507
"10236",16684,63
"10237",15127,78
"10238",12233,165
"10239",305396,1519
"10240",155622,836
"10241",142411,470
"10242",117510,1677
"10243",92789,538
"10244",25275,0
"10245",24713,0
"10246",21935,0
"10247",16314,0
"10248",13811,0
"10249",91782,745
"10250",81474,492
"10251",76047,943
"10252",42427,157
"10253",35518,181
"10254",86423,428
"10255",65516,348
"10256",50917,233
"10257",38704,25
"10258",32425,61
"10259",152460,1091
"10260",128069,1384
"10261",69221,244
"10262",61242,253
"10263",60850,124
"10264",152976,437
"10265",107890,902
"10266",74164,302
"10267",61827,60
"10268",52473,456
"10269",61074,2095
"10270",22922,181
"10271",17311,210
"10272",12932,175
"10273",9512,64
"10274",70126,35
"10275",23878,27
"10276",21066,12
"10277",16580,9
"10278",16546,12
"10279",83767,656
"10280",62112,452
"10281",48259,378
"10282",43741,281
"10283",28126,144
"10284",246830,2884
"10285",233276,1948
"10286",146520,668
"10287",140427,302
"10288",120378,717
"10289",66150,0
"10290",40345,0
"10291",18179,0
"10292",17221,0
"10293",14036,0
"10294",54928,171
"10295",29382,79
"10296",20066,174
"10297",11896,27
"10298",3996,5
"10299",39129,195
"10300",28638,755
"10301",22212,148
"10302",17143,63
"10303",11578,123
"10304",69452,878
"10305",64671,386
"10306",19349,68
"10307",15870,62
"10308",13245,93
"10309",174454,492
"10310",115721,357
"10311",81616,134
"10312",54551,103
"10313",41027,86
"10314",447601,5118
"10315",152044,241
"10316",143925,348
"10317",98044,307
"10318",84541,127
"10319",173853,1798
"10320",77721,203
"10321",69245,1703
"10322",48886,739
"10323",32826,161
"10324",91702,394
"10325",61276,425
"10326",47857,79
"10327",28527,89
"10328",17018,39
"10329",68893,215
"10330",56491,264
"10331",31115,251
"10332",25183,27
"10333",19798,24
"10334",19476,400
"10335",13704,281
"10336",12070,295
"10337",9570,55
"10338",8648,292
"10339",74650,257
"10340",60782,150
"10341",40978,136
"10342",30521,556
"10343",22633,78
"10344",97709,449
"10345",70325,1516
"10346",43336,331
"10347",28910,215
"10348",27211,96
"10349",77437,1054
"10350",37235,345
"10351",25685,331
"10352",22812,63
"10353",20819,260
"10354",126305,547
"10355",84712,139
"10356",83353,1479
"10357",43323,31
"10358",41721,153
"10359",51315,21
"10360",40544,27
"10361",14566,9
"10362",13649,0
"10363",11289,3
"10364",116187,518
"10365",89873,1352
"10366",63969,290
"10367",53670,1166
"10368",50988,226
"10369",50729,55
"10370",29848,30
"10371",26155,18
"10372",18047,14
"10373",11132,35
"10374",200502,590
"10375",190709,1559
"10376",122738,1433
"10377",88400,274
"10378",74345,191
"10379",235885,575
"10380",137334,395
"10381",108857,408
"10382",100127,377
"10383",90795,477
"10384",49824,0
"10385",22686,0
"10386",15139,0
"10387",12754,0
"10388",12273,0
"10389",132657,4628
"10390",99447,3861
"10391",57765,3366
"10392",44470,957
"10393",33294,737
"10394",366013,3546
"10395",242460,682
"10396",168780,211
"10397",125004,608
"10398",61539,41
"10399",182236,839
"10400",130316,617
"10401",70712,268
"10402",55618,205
"10403",46918,153
"10404",82746,479
"10405",35828,220
"10406",34868,364
"10407",24470,304
"10408",21749,48
"10409",70005,778
"10410",28208,65
"10411",26302,122
"10412",13601,67
"10413",11417,12
"10414",93476,329
"10415",88741,354
"10416",38898,103
"10417",22095,86
"10418",17433,56
"10419",50898,74
"10420",30062,18
"10421",17428,7
"10422",15892,84
"10423",5105,2
"10424",43787,102
"10425",35258,96
"10426",22967,271
"10427",19669,72
"10428",12603,84
"10429",30982,44
"10430",30008,38
"10431",28187,147
"10432",25554,26
"10433",21261,26
"10434",90295,983
"10435",77157,455
"10436",69850,477
"10437",37414,761
"10438",22989,158
"10439",46785,584
"10440",29580,222
"10441",20988,165
"10442",18911,92
"10443",15561,39
"10444",91167,3085
"10445",41184,321
"10446",41055,1224
"10447",28653,143
"10448",24511,127
"10449",96109,887
"10450",62546,210
"10451",58156,306
"10452",56761,69
"10453",56598,311
"10454",241892,3074
"10455",163660,1410
"10456",75648,338
"10457",63594,428
"10458",56593,958
"10460",93713,84
"10461",74024,408
"10462",53446,121
"10463",37362,656
"10464",44865,361
"10465",28742,444
"10466",15932,12
"10467",14653,75
"10468",10882,176
"10469",58662,224
"10470",38215,559
"10471",35184,289
"10472",33885,10
"10473",23973,33
"10474",100118,716
"10475",51383,1826
"10476",33508,417
"10477",20489,407
"10478",10918,25
"10479",39609,474
"10480",38971,929
"10481",26675,210
"10482",16073,146
"10483",14082,46
"10484",68603,349
"10485",47094,136
"10486",41749,539
"10487",31283,98
"10488",26561,68
"10489",48040,22
"10490",32787,90
"10491",31382,14
"10492",22739,4
"10493",17565,7
"10494",40484,123
"10495",27131,70
"10496",17042,123
"10497",14657,9
"10498",12133,40
"10499",661345,6024
"10500",478936,1851
"10501",355991,1797
"10502",170086,529
"10503",157072,174
"10504",390729,855
"10505",171975,246
"10506",89261,94
"10507",88160,364
"10508",77876,128
"10509",148750,937
"10510",87845,326
"10511",65560,645
"10512",52189,205
"10513",32962,33
"10514",233284,879
"10515",190925,1141
"10516",89537,178
"10517",62768,381
"10518",56973,1025
"10519",83139,1776
"10520",31224,166
"10521",22508,179
"10522",16336,132
"10523",14402,47
"10524",19882,0
"10525",15355,0
"10526",6285,0
"10527",5615,0
"10528",4531,0
"10529",26332,7
"10530",22900,42
"10531",19516,2
"10532",18713,9
"10533",11808,0
"10534",109799,335
"10535",74468,769
"10536",51141,143
"10537",38905,104
"10538",29295,212
"10539",13786,73
"10540",7013,100
"10541",5822,58
"10542",5433,45
"10543",3845,78
"10544",17609,123
"10545",13884,32
"10546",5968,7
"10547",5672,34
"10548",4499,35
"10549",51570,76
"10550",46043,127
"10551",38542,83
"10552",21432,16
"10553",17878,2
"10554",49067,182
"10555",45585,683
"10556",31648,88
"10557",31327,656
"10558",25091,101
"10559",91558,87
"10560",85153,119
"10561",26606,40
"10562",24274,34
"10563",14220,157
"10564",21177,2
"10565",12575,6
"10566",8896,1
"10567",6918,0
"10568",6056,1
"10569",296307,683
"10570",146829,471
"10571",142084,278
"10572",80344,359
"10573",62713,502
"10574",416852,1493
"10575",185787,704
"10576",157304,1353
"10577",124763,898
"10578",121730,618
"10579",303146,32252
"10580",133191,1275
"10581",76844,124
"10582",69482,167
"10583",67535,259
"10584",106061,2303
"10585",93134,367
"10586",48040,417
"10587",42849,319
"10588",637747,4249
"10589",382633,1427
"10590",307540,2557
"10591",254109,452
"10592",188925,491
"10593",92379,175
"10594",71971,486
"10595",54009,192
"10596",29330,102
"10597",22924,235
"10598",49354,16
"10599",40526,54
"10600",30358,129
"10601",26357,6
"10602",22207,12
"10603",77819,533
"10604",61240,181
"10605",44636,195
"10606",22429,39
"10607",20874,162
"10608",102441,1314
"10609",74887,736
"10610",48162,364
"10611",35450,183
"10612",28810,126
"10613",41892,371
"10614",38226,329
"10615",33461,892
"10616",26691,487
"10617",23653,101
"10618",29556,0
"10619",21908,0
"10620",14410,0
"10621",8117,0
"10622",6364,0
"10623",88901,143
"10624",75202,31
"10625",68200,49
"10626",43908,80
"10627",35077,4
"10628",143288,1280
"10629",113730,769
"10630",69380,1562
"10631",47926,411
"10632",35761,337
"10633",34545,141
"10634",29317,151
"10635",22814,380
"10636",17114,24
"10637",15995,29
"10638",82915,812
"10639",44357,338
"10640",35243,296
"10641",24557,115
"10642",20982,69
"10643",166315,2014
"10644",73547,213
"10645",60586,821
"10646",49868,97
"10647",38206,84
"10648",50319,93
"10649",42887,45
"10650",17480,19
"10651",9569,5
"10652",7050,3
"10653",36670,332
"10654",23863,78
"10655",17469,167
"10656",14895,30
"10657",11571,57
"10658",98262,2466
"10659",68249,2227
"10660",47449,227
"10661",28043,96
"10662",27591,247
"10663",202756,838
"10664",103178,127
"10665",68050,33
"10666",48614,41
"10667",43445,26
"10668",24364,95
"10669",18276,40
"10670",7812,12
"10671",6405,1
"10672",6209,53
"10673",501166,2921
"10674",144678,970
"10675",128883,451
"10676",103902,789
"10677",56376,1448
"10678",55867,411
"10679",46609,1028
"10680",18788,255
"10681",17051,360
"10682",11959,56
"10683",25468,168
"10684",22333,419
"10685",9367,53
"10686",8150,576
"10687",7775,113
"10688",136236,321
"10689",96347,332
"10690",43308,120
"10691",37823,115
"10692",28064,13
"10693",182911,470
"10694",84950,179
"10695",76801,649
"10696",74633,113
"10697",40598,15
"10698",111687,14
"10699",86471,41
"10700",74185,32
"10701",65031,4
"10702",49515,10
"10703",50551,59
"10704",41406,6
"10705",31301,20
"10706",30350,27
"10707",24286,39
"10708",75324,31
"10709",50846,28
"10710",39467,29
"10711",22616,5
"10712",21162,4
"10713",31338,47
"10714",25593,98
"10715",22504,102
"10716",17405,84
"10717",15174,9
"10718",145900,402
"10719",113897,157
"10720",97494,135
"10721",93214,202
"10722",68952,20
"10723",268416,1673
"10724",119759,1077
"10725",90853,304
"10726",80853,4187
"10727",62757,209
"10728",1122995,9061
"10729",478456,1837
"10730",1713923,27094
"10731",778336,3768
"10732",696687,1326
"10733",58904,386
"10734",57029,130
"10735",54736,159
"10736",40162,260
"10737",29778,259
"10738",185022,501
"10739",108031,130
"10740",31060,803
"10741",22933,72
"10742",17832,359
"10743",153633,457
"10744",112121,162
"10745",103659,145
"10746",85399,353
"10747",70132,334
"10748",412509,5368
"10749",235376,2689
"10750",204312,1437
"10751",113002,400
"10753",258710,7006
"10754",185253,1347
"10755",148680,848
"10756",88476,1011
"10757",81668,363
"10758",183593,553
"10759",98614,502
"10760",54481,134
"10761",41562,31
"10762",31704,41
"10763",145074,1173
"10764",65428,574
"10765",52343,1383
"10766",38997,135
"10767",32412,129
"10768",168490,2683
"10769",94814,350
"10770",54026,519
"10771",36625,711
"10772",32934,183
"10773",127814,678
"10774",112265,918
"10775",95057,431
"10776",84675,156
"10777",66457,386
"10778",35768,486
"10779",31625,112
"10780",24090,12
"10781",18730,30
"10782",12099,46
"10783",112666,1065
"10784",85769,331
"10785",59335,419
"10786",57628,161
"10787",53355,125
"10788",59418,270
"10789",49150,407
"10790",45974,334
"10791",23384,110
"10792",22520,107
"10793",323693,1616
"10794",281967,629
"10795",179194,291
"10796",126925,105
"10797",116413,1369
"10798",84092,101
"10799",71397,78
"10800",57336,176
"10801",30820,43
"10802",25790,12
"10803",42217,81
"10804",31896,233
"10805",19004,42
"10806",14688,1
"10807",13115,0
"10808",50400,260
"10809",37913,224
"10810",20776,93
"10811",10486,219
"10812",9885,37
"10813",188706,791
"10814",139723,948
"10815",79235,531
"10816",50496,142
"10818",191262,65
"10819",121373,27
"10820",90202,105
"10821",78787,22
"10822",49815,40
"10823",353031,903
"10824",241308,3146
"10825",149676,319
"10826",116953,184
"10827",84449,529
"10828",57725,334
"10829",38693,222
"10830",27526,190
"10831",17780,16
"10832",13328,52
"10833",91070,597
"10834",64396,447
"10835",31749,751
"10836",21115,190
"10837",17532,219
"10838",135609,349
"10839",114832,247
"10840",62386,383
"10841",49045,60
"10842",39836,139
"10843",177445,1745
"10844",85508,365
"10846",45355,231
"10848",107528,325
"10849",45219,108
"10850",31560,34
"10851",27195,176
"10852",21568,59
"10853",42063,0
"10854",33524,0
"10855",32864,0
"10856",15643,0
"10857",12398,0
"10858",61639,170
"10859",29597,18
"10860",22468,10
"10861",19261,71
"10862",17940,8
"10864",95272,0
"10865",94283,0
"10866",66478,0
"10867",46729,0
"10868",559371,510
"10869",402810,268
"10870",263075,409
"10871",229801,90
"10872",198753,262
"10873",83247,102
"10874",74475,246
"10875",28967,73
"10876",17715,11
"10877",14478,11
"10878",42056,0
"10879",33166,0
"10880",30342,0
"10881",21893,0
"10882",102308,132
"10883",75941,635
"10884",47966,86
"10885",43067,96
"10886",22797,28
"10888",21102,57
"10889",13960,23
"10890",9822,4
"10891",6067,0
"10892",155482,801
"10893",120118,386
"10894",65386,343
"10895",57140,233
"10896",49798,241
"10897",121353,533
"10898",40450,51
"10899",36714,105
"10900",27970,119
"10901",22259,80
"10902",471747,527
"10903",388472,11219
"10904",322441,338
"10905",127649,35
"10906",120451,51
"10907",90971,479
"10908",63490,360
"10909",41960,482
"10910",19478,189
"10911",18982,399
"10912",161669,445
"10913",135006,187
"10914",91405,161
"10915",82652,173
"10916",78310,419
"10917",277204,826
"10918",137177,200
"10919",135044,649
"10920",76582,110
"10921",73802,17
"10922",150188,683
"10923",102616,138
"10924",69909,423
"10925",44836,26
"10926",42098,111
"10927",137893,78
"10928",80802,304
"10929",67160,470
"10930",22420,30
"10931",14753,15
"10932",23254,3
"10933",19960,2
"10934",17552,3
"10935",8414,0
"10936",6363,0
"10937",387493,5526
"10938",176975,1853
"10939",153229,715
"10940",68253,303
"10941",62335,142
"10942",267833,1629
"10943",117768,686
"10944",103652,1533
"10945",78950,177
"10946",59178,3414
"10947",323151,1045
"10948",164215,507
"10949",97124,1437
"10950",89043,889
"10951",64229,381
"10952",80388,0
"10953",37346,0
"10954",28232,0
"10955",24621,0
"10956",18177,0
"10957",884036,6315
"10958",799963,1012
"10959",446549,1815
"10960",255852,3646
"10961",204083,676
"10962",47567,452
"10963",34975,169
"10964",26272,345
"10965",21731,267
"10966",12665,116
"10967",130624,2640
"10968",101273,687
"10969",69499,333
"10970",58875,142
"10971",38330,45
"10972",754610,1634
"10973",543600,768
"10974",409179,740
"10975",258014,141
"10976",200172,347
"10977",104038,284
"10978",72073,346
"10979",67964,557
"10980",42189,588
"10981",36077,916
"10982",198244,719
"10983",165473,342
"10984",76722,319
"10985",67636,212
"10986",57164,289
"10987",242766,1948
"10988",192932,975
"10989",85569,514
"10990",61405,600
"10991",58880,501
"10992",355803,1683
"10994",146487,478
"10995",124645,528
"10996",97064,170
"10997",38457,112
"10998",18100,18
"10999",16729,27
"11000",12831,39
"11001",9367,27
"11002",94054,307
"11003",90765,224
"11004",59090,240
"11005",27523,136
"11006",17179,131
"11007",317379,1397
"11008",195642,567
"11009",143477,246
"11010",137833,743
"11011",83189,186
"11012",291049,605
"11013",125365,165
"11014",111542,205
"11015",63434,96
"11016",56983,54
"11017",335361,605
"11018",271035,1948
"11019",138537,667
"11020",109730,298
"11021",87586,349
"11022",40882,27
"11023",14111,11
"11024",9066,36
"11025",7852,3
"11026",6716,1
"11027",52071,624
"11028",42795,1150
"11029",26869,163
"11030",11093,15
"11031",10149,95
"11032",676565,138
"11033",352993,19
"11034",241220,85
"11035",239867,0
"11036",235696,31
"11037",1019264,2115
"11038",326911,704
"11039",233957,174
"11040",204763,1698
"11041",150173,63
"11042",171224,816
"11043",107732,1278
"11044",72705,605
"11045",64683,290
"11046",50065,198
"11047",223562,217
