,userid,commentid,username,content,timeStr,likedcount,hug,replycount
10,435391236,491097720,喋喋以喋以喋喋喋以喋,摆正心态很重要哦,2017/7/30,9,FALSE,0
11,292761054,491076697,明镜緋苔,可是我不遗憾了，我努力过坚持过挽回过，心还是痛，只是找不到继续纠缠的理由了，说到底还是他不够爱,2017/7/30,21,FALSE,0
12,510841817,491075019,桉淇肚子咕噜噜,我啊喜欢你，一直都是，有人说一杯开水握着烫手的话就放手吧，我说，松手了水洒了烫的是心窝，赵凡翔啊我们终究是越走越远了，希望你没有参与的高中3年里依旧熠熠生辉，我...这次...不会打扰你了...或许我们也就曲终人散了，我也放过我自己了...,2017/7/30,27,FALSE,0
13,447798267,491032742,永远平凡简单,我想我该放过自己了，爱一个根本不属于自己的人太累，放开或许真的很痛很痛，但是除了这样真的别无选择了，我累了……,2017/7/30,20,FALSE,0
14,489185005,491004427,誰視誐筎掵1705,九年的时间到底有什么意义恋爱五年结婚四年我把最好的青春给了你可是你给了我什么？我想放过自己也放过你不想像两只刺猬一样每一次的拥抱都刺的对方都是伤,2017/7/30,23,FALSE,0
0,451057656,5905678657,是理想哈,因为这首歌去看了王小波的《爱你就像爱世界》，一晚上就看完了，他们真的好爱，爱的炽热、真诚、勇敢，五线谱上的情书道不完了爱意，“愿你我是一支唱不完的歌～”！,1:43,0,FALSE,0
1,123265664,5904908690,Lullaby__A,仿佛回到很久以前的那些天、听一整天的歌、走在路上、脑袋空空的、白天要对着所有人笑、心里像漏了洞、像有硫酸从里面流淌、撕扯着洞口、只不过、现在这个洞永远也堵不上了,2天前,0,FALSE,0
2,4927825351,5904046024,明天见啊_6xUz,那时候我爱你就像爱生命，可遗憾的是你并不爱我。,4天前,0,FALSE,0
3,4927825351,5904041181,明天见啊_6xUz,因为一个人，一段过往，快五年没有听过这首歌了！还好吗,4天前,0,FALSE,0
4,514398317,5902760065,邵一玫,“只有拥有了完整的自我，才能拥有完美的爱情”,6天前,4,FALSE,0
5,1916643530,5901559514,曌懿卓轩,这首歌的歌词选自王小波的《黄金时代》和《爱你就像爱生命》的书信集，小黑干净的嗓音，淡然的诠释了王小波纯碎而特立独行的爱情与哲思，王小波的情话看似大白话，却极具浪漫和力量感，让人回味无穷，原来最简单的最动人！他是永远的浪漫骑士、游吟诗人、自由思想者！,5月5日,2,FALSE,0
6,1916643530,5901562589,曌懿卓轩,我把我的整个灵魂给你，连同它的怪癖耍小脾气，忽明忽暗，一千八百种坏毛病。它真讨厌，只有一点好，爱你。,5月5日,0,FALSE,0
7,1916643530,5901559682,曌懿卓轩,真的，单单你的名字就够我爱一世了。最亲爱的，要爱就爱个够吧，世界上没有比爱情更好的东西了。,5月5日,1,FALSE,0
8,1916643530,5901558582,曌懿卓轩,我会不爱你吗？不爱你？不会。爱你就像爱生命。,5月5日,2,FALSE,0
9,1927813392,5901497771,BennyZHY,当我跨过沉沦的一切，向着永恒开战的时候，你是我的军旗,5月4日,0,FALSE,0
10,611098097,5901328694,纵月当头,王心怡,5月4日,1,FALSE,0
11,1363759232,5900762010,苦咖啡yyds-,单曲循环到凌晨三点过，那些不能说出的话只能借着歌词表达。一想到你呀，我这张脸上就泛出微笑。爱你就想爱生命。,5月3日,0,FALSE,0
12,1664766641,5900644031,Soul-Yuan,这首歌是我的大学同学黄渝推荐给我的，她知道我喜欢王小波。她和我就像王小波和我一样，就像长安和千堆雪。,5月3日,1,FALSE,0
13,1330144728,5900597026,HiNNYa,20230429你在身边我确定是你是我喜欢的样子入目无别人四下皆是你我见众生皆草木唯有见你是青山想你心里装的满满的都是你[爱心],5月3日,0,FALSE,0
14,1363759232,5900540776,苦咖啡yyds-,你是我藏在伟大友谊下无望的爱人,5月3日,0,FALSE,0
0,375185855,5905865876,介个大叔有点冷,现在没人再来听这首歌了吧,25分钟前,0,FALSE,0
1,247780490,5905861956,岁岁平安3,工作好几年了，第一次听在初中。大学看了live，明天重回青春?,32分钟前,0,FALSE,0
2,607303715,5905812018,好想跟你看雪,19岁啦第一次听是14岁,11:06,1,FALSE,1
3,8454110520,5905743010,玖-禾竹,“我希望庆国之法，为生民而立，不因高贵容忍，不因贫穷剥夺，无不白之冤，无强加之罪，遵法，如仗剑，同情弱小，痛恨不平，再无压迫束缚”,7:55,0,FALSE,0
4,3578244986,5905675947,谢志强AA,今年19明年20毕业然后想去当兵想去为祖国守边疆,1:26,0,FALSE,0
5,409034687,5905665374,HuxIn9i,刚刷抖音看到别人唱了这个歌，突然意识到现在正是我二十岁的某一天。,1:07,0,FALSE,0
6,1563903855,5905653178,洗橙,21岁了第一次听这首歌17岁,0:44,0,FALSE,0
7,1443798709,5905577872,Galaxy-北极月,往前看，别回头,昨天23:09,0,FALSE,0
8,1443798709,5905576893,Galaxy-北极月,二十岁。,昨天23:08,0,FALSE,0
9,597338990,5905540294,aoaopopopoo,再见吧再见,昨天22:18,0,FALSE,0
10,247222634,5905441571,沉默拾海,突然想到这首歌，听一下来怀念那段时光，来怀念她哈哈哈哈哈。其实早已释怀，偶尔想起只有怀念，错过便是错过,昨天19:13,1,FALSE,0
11,1441498903,5905428350,_倾情QwQ,第一次听这首歌18岁现在22了[流泪],昨天18:42,3,FALSE,0
12,8062571591,5905417838,汀汀-Kate,十六岁听了流泪的歌二十一岁还是.,昨天18:05,0,FALSE,0
13,1383241143,5905380347,眼底没有星星,初中时开了一枪，大一正中眉心,昨天16:30,1,FALSE,0
14,644428535,5905377617,就随便听听_v,斯人已逝,昨天16:27,0,FALSE,0
0,540805909,5648705348,甜甜圈eve,事实是：团队需要报销我的车票，翻出积攒厚厚的车票，过去突然涌上心头，这在别人眼里是报销凭证，对我而言是我们过去攒满思念跨一千多公里的相拥啊！抱歉，可能昨晚熬通宵，今天不能很好控制自己的情绪，哭得像个小孩?,2022/4/28,18,FALSE,0
1,540805909,5648689986,甜甜圈eve,终究，我们还是败给了现实。今天打开抽屉攒了一叠的纸质火车票和机票，是回忆，我觉得我该放下了，所以我把它们还原本质—仅作为报销凭证，哈哈哈哈哈，还是money能带给我快乐,2022/4/28,7,FALSE,0
2,6294842656,5648625417,耿家庄的驴,喜欢李代沫的声音，因为只有他唱出了当初的心痛和绝望,2022/4/28,4,FALSE,0
3,637444571,5648403890,Cathy_017,第一次听2014年绝爱这个电视剧,2022/4/28,1,FALSE,0
4,3266547421,5648096016,海王的不知名学徒,爱而不得,2022/4/27,1,FALSE,0
5,45691653,5646738711,Zzd-1111,可惜了，听不到更多歌了,2022/4/26,0,FALSE,0
6,484599636,5646468048,peeeeg,真的有人2022了还在听嘛,2022/4/25,69,FALSE,1
7,308043661,5646281703,real_mxyyyy,翻篇了就不讲对错了,2022/4/25,1,FALSE,0
8,518032508,5646275744,hi大林子,[多多耍酷],2022/4/25,0,FALSE,0
9,1597117368,5646178486,Kyle-GQ,为什么他的歌还能上架？？？？,2022/4/25,2,FALSE,0
10,1340059621,5646047455,变身咒语,我找不到我到不了,2022/4/25,0,FALSE,0
11,1643551428,5645341249,111宕宕,和爱的人相爱的人结婚了，我幸运吧。可是后来啊，半年的时间感情里所有的苦我都吃了一遍。当时信誓旦旦的说要保护我，后来恶狠狠的用最下流的话咒骂我，我想回家了。,2022/4/24,0,FALSE,0
12,1973033490,5644526306,伩屿,让我崩溃的从不是漫无边际的黑暗，而是一闪而过的光芒。,2022/4/24,1,FALSE,0
13,1334270148,5645285944,再见常春树,@Mateusz：可惜世上没有反向的钟这交替的四季新年都在告诉你不要回头,2022/4/24,2,FALSE,0
14,1885300820,5645260985,说谎了呀,为什么要喝酒因为有伤心事有忘不掉的人有不想经历的事情想回到想时候想宁愿自己是个傻子想自己什么都没经历过,2022/4/24,2,FALSE,0
0,1770286198,5905826680,低频率心跳,最开始听这首歌还是小学勒[蛋仔大笑],11:45,1,FALSE,0
1,513310539,5905716649,Byredo1,而我受过的伤都是我的勋章,5:22,0,FALSE,0
2,513310539,5905718625,Byredo1,可我会像奥德修斯一样，朝着心中的方向,5:21,0,FALSE,0
3,1731021226,5905650319,甜甜甜嬌,这首歌真的杀疯了[流泪][流泪]真的很好听,0:41,0,FALSE,0
4,8463498306,5905546512,一个人挺好的W,别打着爱我来找我别以为我不知道你的小心思这点小心思想骗我永远不见以后都不要见面,昨天22:29,1,FALSE,0
5,609476216,5905411653,June-7th-,高中的回忆?,昨天18:02,1,FALSE,0
6,4053865617,5905388723,嘘_糖会掉哦,我的勋章??啊,昨天16:57,0,FALSE,0
7,1683513496,5905381883,伊芬达_LFy,不会吧真有人2023五月了还在听《勋章》吧！??,昨天16:26,1,FALSE,1
8,1422567769,5905346666,小肥羊等你下课,鹿晗人不错的,昨天14:50,0,FALSE,0
9,1514727127,5905048697,你的临时共享男友,那时初一的我现在也要面临高考了吗？[多多难过][多多难过],2天前,7,FALSE,1
10,544276169,5905011897,32级大地震,鹿晗还是不错的，不吹不黑，有些人跟风太严重了。,2天前,0,FALSE,0
11,5041407438,5904956336,闲云野鹤zzzzz,还有27天高考好焦虑,2天前,2,FALSE,2
12,5084728401,5904877129,遇嘉2022,时间好快，不知不觉曾经的小孩儿都长大了，开始对线生活了,2天前,0,FALSE,0
13,6425282860,5904858281,太早2202,还记得那是14年的时候刚上初一的时候最喜欢听的一首歌曲那时候还很天真很乐观转眼已过去9年了好快,2天前,4,FALSE,0
14,588387425,5904849139,Starmonz,鹿哥，我喜欢你。,2天前,0,FALSE,0
0,347967616,5905837976,GEM歡吻,春风不解桃花意，桃花开尽亦为春捻指一片桃花瓣，听乔一曲桃花诺闻曲且知花思念，谁知温柔诵佳人一花一木一贪图，桃花铺满爱你路,12:03,1,FALSE,0
1,3978924486,5905764738,偶尔发呆的军师,这是她喜欢的歌曲，和她没有联系l，只能听过她听过的歌，走过她走的路，听完就结束重新生活，这是第25首,9:04,0,FALSE,0
2,4912679994,5905710610,用户4912679994,666666……,4:09,0,FALSE,0
3,8554504939,5905674709,倩倩_KKnO,o>_<o真心找个男朋友dd,1:35,0,FALSE,0
4,8554538910,5905622804,倩倩_mIi3,(>_<)真心找个男朋友dd,0:04,0,FALSE,0
5,1831406642,5905598612,STARFI陳玥祺,顾醒我是真的爱过你，真的有来世的话我要做你女儿，不要再做女朋友了太累了，做个只给你疼爱的女儿就好,昨天23:44,1,FALSE,0
6,5088928559,5905597379,snMdx,“我捂着喉咙掉下去的那一刻，想的是我没办法再说话了，墨脱的天空空旷依旧，像长白山上一样，只是这次不会有人跳下30米拉起我，问他为什么来，他说听见了我的声音”,昨天23:41,2,FALSE,0
7,3236948798,5905578305,驴驴And花花,这首歌什么意思啊啊啊[流泪],昨天23:12,0,FALSE,0
8,8224108188,5905471332,第二章回忆,解释什么废话那么多看你俩笑的多甜我直接拍手让你两亲一个.,昨天20:14,1,FALSE,0
9,8224108188,5905471089,第二章回忆,别说爱我我听了都想当场吐一垃圾桶.,昨天20:11,0,FALSE,0
10,8224108188,5905468573,第二章回忆,以后你走你的独木桥我走我的无敌加宽堂亮牛逼克拉斯阳光道.,昨天20:10,0,FALSE,0
11,8224108188,5905469249,第二章回忆,什么高p明明就是还原美貌.,昨天20:09,0,FALSE,0
12,8224108188,5905472743,第二章回忆,都怪歌太拽都有种能单挑班主任的感觉.,昨天20:08,0,FALSE,0
13,8224108188,5905468960,第二章回忆,为什么勾搭我对象不来勾搭我是我没他帅还是我打王者没他厉害.,昨天20:06,0,FALSE,0
14,8224108188,5905469766,第二章回忆,我在学校想你到落泪你却开鬼火带妹.,昨天20:05,0,FALSE,1
0,4009827833,5905401140,哀痛甘岸,这首歌要慢慢品,昨天17:30,0,FALSE,0
1,1678976570,5904315862,驰Yu,1,3天前,0,FALSE,0
2,3290783314,5904034546,月亮少年_moon,丫头这个词的意思是不是就是跟那个妞妞是一个意思？,4天前,0,FALSE,0
3,1493958224,5904000430,大西洋hotdog,2023年了谁还在听,4天前,5,FALSE,2
4,1483047445,5903704837,lyp80nlf,胡彦彬嗓音太独特了,4天前,0,FALSE,0
5,3884552281,5903348097,愧欠愿悔,失恋了终究还是败给了见不了面,5天前,0,FALSE,0
6,3402995148,5903034031,其实不想晚睡,辜负真心的人吞一千根针,6天前,4,FALSE,0
7,1977651398,5902410758,XixxxX_,这首歌太吊了配上老九门更吊了[流泪][流泪],7天前,1,FALSE,0
8,4046029524,5902183935,橘子不甜吃西瓜,最美的是遗言最丑的是誓言,7天前,1,FALSE,0
9,3222277317,5901948807,Miyashita_怜,没有比遗言更动人的话，没有比恨更强烈的情感。我始终相信恨与死亡强于一切，但如果是你，我愿意爱到山崩地裂，恨到江水为竭。,5月5日,1,FALSE,0
10,487596071,5901834303,知了寻夏,知了寻夏送您一张会员礼品卡!https://music.163.com/prime/m/gift-receive?d=cOS3dow7me7XUbPKanfBPA&p=GJI_yngGXPVYV71Yk1l35C3Ws9a8OJvTAMYhhr1u_eTgL5kKy8wa-5AKurmxjgLa3wP4l_791_sEC6SW_H4hvbkHMEMSTPhmF8ZDubqF33o&userid=487596071&app_version=8.9.73&dlt=0846(@网易云音乐),5月5日,0,FALSE,0
11,258180349,5901668419,我双手该放哪里,。。。,5月5日,0,FALSE,0
12,7955332919,5900752819,长白的第一场雪,“就在那一刹那，她看到了茶楼上的二月红，二月红也看了她一下。那小姑娘一下就认出了二月红，她好像在绝望中看到了她唯一的希望，突然用尽力气对着二月红喊了一声：‘哥！’”,5月3日,0,FALSE,0
13,3226519198,5900340995,蘐xx,今年又把《老九门》看了一遍的宝子来集合,5月2日,1,FALSE,0
14,4946093353,5899887714,n零碎小狗,缘分本就薄你非让我们错过,5月1日,2,FALSE,0
0,419066268,5902927492,十三-1229,有的路，你必须一个人走，这不是孤独，而是选择。,6天前,2,FALSE,0
1,2040449491,5902015451,啵唧小赞是真的,要等同频共振的人,5月5日,2,FALSE,1
2,1465777976,5900661347,兰宝贝太帅咯,好听爱听,5月3日,0,FALSE,0
3,8527360615,5900447691,雪菱花168235312730424,时光荏苒，岁月如梭，生命没有如果，失去的已不再回来，回来的已不再完好，珍惜所有的萍水相逢，看淡所有的越走越远.,5月2日,1,FALSE,0
4,381364433,5899617430,余月中浣,因为她喜欢他所有我了解了他,5月1日,0,FALSE,0
5,1891354209,5899220935,小鱼晒干啦,听了那么久突然就要VIP了[大哭],4月30日,1,FALSE,0
6,7792849827,5897678041,江湖神经6别留遗憾,他已经三十多岁了啊,4月27日,5,FALSE,0
7,3866629232,5897647784,satid_vWEl,又要钱,4月27日,2,FALSE,0
8,4998054670,5896441506,黑魔仙也是仙_,第一次听是小学现在已经快二十了[越来越好][蛋仔大哭],4月25日,0,FALSE,0
9,5047200533,5894945540,懒瑶瑶-,一个人,4月22日,0,FALSE,0
10,5047200533,5894948159,懒瑶瑶-,我看不懂你,4月22日,0,FALSE,0
11,1976019287,5894224199,孤俗寡乐,最新,4月21日,0,FALSE,0
12,3314424285,5893334027,Mua咕噜噜,你已经得到了无数人的爱，只是你每次都与他们在同一个时空，同一个世界，同一个城市，同一个地方，默默的擦肩而过……,4月19日,1,FALSE,0
13,1519145469,5893020736,TingTing200727,很喜欢很喜欢张艺兴。从极限挑战开始关注，小绵羊。小狐狸都是你的成长，没有你的这就是街舞不会看了。对你的不公平我们都知道,4月19日,0,FALSE,0
14,1797310457,5891523844,yeobby,还是很喜欢你,4月16日,1,FALSE,0
0,123418648,597817599,少年走过南乔街,还记得和喜欢了我很久的女孩子看了这电影，她说她是她像极了陆垚，而我不知道是不是马俐我不作声是因为生活不是电影,2017/10/28,141,FALSE,0
1,399181371,597781819,叮登,几乎每次听都会红了眼眶??,2017/10/27,122,FALSE,0
2,101036275,597711112,好好吃饭_ZCcA,后来真后悔把这首歌分享给一个不明白的人听,2017/10/27,231,FALSE,0
3,125876233,597696104,kid_Ricky,循环不懂多少遍了?,2017/10/27,62,FALSE,0
4,318882926,597645969,小-八-啊,同感,2017/10/27,28,FALSE,0
5,338773518,597627633,钟某___,你见感情放过谁？又见谁全身而退呢？,2017/10/27,95,FALSE,0
6,265557343,597612770,a慢慢慢,错过了，所以想要遇到更好的,2017/10/27,36,FALSE,0
7,322909367,597574060,记得开心王梓,我想你,2017/10/27,27,FALSE,0
8,261541809,597342085,你看我做什么呢,原来女朋友把缺点展现给我是这个意思，懂了也晚了。再见吧。,2017/10/27,38,FALSE,0
9,476732685,596990337,刘亦菲我老公,不知道这首歌表达了啥。。。。,2017/10/27,9,FALSE,0
10,300174229,596947820,__nuli,好好享受平凡,2017/10/27,7,FALSE,0
11,534408319,596916385,多加冰8123,这首歌的名字是什么啊,2017/10/27,3,FALSE,0
12,392523652,596886693,保护我方呢啦,也能让我卑微入尘土,2017/10/27,5,FALSE,0
13,263048687,596797466,帐号已注销,还以为是“遇春的乌鸦”,2017/10/26,6,FALSE,0
14,544405927,596702883,hahahahahaha哦,失恋比听,2017/10/26,7,FALSE,0
0,408192445,5904712755,我的阿蕊,现在我发现其实当初并不喜欢前任，就是在那个年纪对年龄大的有一些崇拜，十几岁的时候太盲目继续追求的爱情了，现在回头看会发现完全瞧不上了，但是感觉跟他做朋友还尊的蛮合适的哈哈哈哈,2天前,2,FALSE,0
1,1950766948,5904455747,春马夏花,恋爱的是犀牛，不是我，我只是暗恋你,2天前,1,FALSE,0
2,1292376407,5902623057,8thirty,忘记是一般人能够做到最简单的事但我选择不忘掉他,6天前,2,FALSE,0
3,1923175821,5902554748,酸奶火锅冰,患得患失中…,6天前,1,FALSE,0
4,8427626382,5901872350,nice_xSmF,很难想象和不爱的人过一生的感觉，所以你真的爱她超过我吗,5月5日,0,FALSE,0
5,261258608,5901753361,Micocooo02,给我一颗子弹填满我心上的枪孔,5月5日,0,FALSE,0
6,312020096,5901088936,Poor_Jhonny,前我好想你…对不起,5月4日,2,FALSE,0
7,270709490,5898892037,Hey-妞子,年轻时好容易就喜欢一个人长大后喜欢一个人好难,4月30日,0,FALSE,0
8,386010941,5896950998,北方有佳人0601,这首歌我还在听，可当初推荐它的人已离线，从未相见，可能是再也不见。,4月26日,2,FALSE,0
9,4940101182,5896284987,aviciisfan,我终于等到在2014年就想看的话剧了,4月25日,7,FALSE,4
10,1541645820,5894215518,半乡BX,麻醉什么时候能等于遗忘,4月21日,10,FALSE,0
11,335970212,5894080095,前进中的刘毅力,这是九九很喜欢的歌,4月21日,1,FALSE,0
12,1517892973,5890875580,蕾蕾蕾lei蕾,好几年前看的一个网剧，有个女生喜欢一个老家的人，然后好像要一起去看恋爱的犀牛，到底是什么，突然听到这首歌但是我想不起来那个网剧叫什么，好烦恼,4月15日,0,FALSE,1
13,390922729,5890492917,_我搬进鸟的眼睛,4月8日终于在线下看了，很棒，还想去看导演的其他作品哈哈?,4月14日,0,FALSE,0
14,51632590,5889604434,Hush5-,啊好久没听这首歌啦～随机到了,4月12日,1,FALSE,0
0,503980488,5905778091,沁洋1706,想家啦,9:46,0,FALSE,0
1,611273455,5905524336,侯玉侯玉侯玉哲,来济南了??,昨天21:47,1,FALSE,0
2,546387518,5905437708,But_--U,我想回家了，上海是挺好，但是我很想济南[多多大哭][多多大哭][多多大哭],昨天19:03,0,FALSE,0
3,107959087,5905185082,雪松春至_樱花再探,我们的城市越盖越繁华，可是却没了根,昨天02:08,0,FALSE,0
4,292797095,5905032679,落拓小牙,很久以前就觉得济南是个和我有缘的城市吧，也许更多的是因为她和她都长久的待过这里。所以2017年孤独的来到这里，断断续续的跟她分享着见闻和合影，淅淅沥沥的憬着能和她一块在护城河边散步，可只能形单影只的坐在黑虎泉，没落又强颜欢笑的泉城广场的雕塑合影~好在都过去啦，我又来啦，哈哈哈,2天前,0,FALSE,0
5,1532279951,5904790905,是黎喱啊,上了四年学因为封校对济南的印象最深的只有出租车司机[惶恐],2天前,0,FALSE,0
6,1528034556,5904556858,Quyna,啊啊啊！有会员啦！可以下载啦！！！,3天前,1,FALSE,0
7,1372444602,5903956297,途中潮涨,耶！终于在济南听了《济南济南》！好开心好激动！,4天前,0,FALSE,0
8,2022347238,5903834539,韩说别哭,济南,4天前,0,FALSE,0
9,3990461011,5903423371,Q顿顿,好想回家。。。。,5天前,0,FALSE,0
10,487259772,5903354118,iiiSpectre,去济南感觉有点儿像到了南昌一样，不像是北方的城市，反而更像是南方城市[大哭],5天前,0,FALSE,0
11,411343568,5902984689,勒森魃,这是popi和tupi的回忆歌,6天前,0,FALSE,0
12,1372444602,5902843043,途中潮涨,我好想去济南玩啊！,6天前,3,FALSE,0
13,1615625267,5902715568,等春中,好好听?,6天前,0,FALSE,0
14,6332407341,5902592143,madcap_ei7O,我喜欢的姑娘现在就在济南呀,6天前,1,FALSE,2
0,1991924792,5905844889,华九昀yu,你懂呀，这首歌每天中午我们学校放他叫我们起床，现在听到都应急了,12:19,0,FALSE,0
1,366628151,5905658449,燕笛,我怎么记得之前网易云没有这首歌的音源,0:55,0,FALSE,0
2,2058794914,5905182744,0402_yi航,记得最后一次是在19年听的最多的一首歌,昨天01:53,3,FALSE,0
3,2029936869,5905159643,是城南而已,当时正赶上超级女声海选，评委们当时听欧若拉听到吐[大哭][大哭][大哭]谁懂？？,昨天00:58,1,FALSE,0
4,130904270,5904997538,YidaJinn,好久没听了，瘫在工学椅上，听到这个前奏，突然坐直,2天前,1,FALSE,0
5,371192027,5904957341,零落1122,→←两手指向中间滑你会发现神奇的一幕，希望你能够快乐[小红花],2天前,2,FALSE,0
6,137421971,5904925062,SES凡,万物皆有裂痕，那是光照进来的地方,2天前,4,FALSE,0
7,1784167799,5904818410,ZYY123亿,当爱不再是看不见摸不着的感觉，它能带来很大的勇气和力量。穿过黑暗与曲折，被温暖和阳光照耀是多么幸福的时刻。那一路将不再是艰险和无助，而是满满感动与希望。,2天前,1,FALSE,0
8,487485899,5904745725,明天之后不知道面前的你是否,不知怎么想到了孙燕姿的绿光，两首歌竟然有着遥相呼应的和谐感,2天前,2,FALSE,0
9,1403411470,5904260658,北厌_-,听到蒙语我鸡皮疙瘩就起来了感觉是哪一种不可侵犯的神圣感,3天前,2,FALSE,0
10,3393814745,5904198729,弟乔治森,专升本的加油！考研的加油！！公务员更要加油！！！???,3天前,1,FALSE,0
11,4877229372,5904020952,放长假啰,欧若拉是什么意思,4天前,0,FALSE,1
12,294219572,5903887635,林符灵,当年qq炫舞，我跳这首可六了,4天前,0,FALSE,0
13,388717070,5903876532,碎落贝壳,小时候我在大姨家的我记得有一个台式电脑上面是天天静听我一直在放这首歌在努力学,4天前,1,FALSE,0
14,577769365,5903849409,玥玥儿Kelly,欧若拉，像个公主一样，张韶涵的歌，有种女孩最单纯的期盼，就如那个雪山一样的光芒万丈，很好的一首词！,4天前,2,FALSE,0
0,354672019,5905694553,夏娃1,土豆子新婚快乐,2:33,0,FALSE,0
1,410351220,5904930596,果仁儿心,幸福的甜腻[憨笑],2天前,1,FALSE,0
2,1416080117,5904797824,苟儿KENAI,我哥结婚唱给嫂子的歌然后我就来听啦好好听,2天前,0,FALSE,0
3,1901751394,5904789815,白洒缺,三观合，三言两语，三生有幸—————《全世界对不起你》,2天前,0,FALSE,0
4,555798434,5904777583,怪先生_xsh,这么久了吗？到现在20多年了,2天前,0,FALSE,0
5,319501282,5904766954,Big-WwD,我很清楚的记得，初一暑假去深圳玩，我爸给了我一部滑盖手机，是波导。那是我人生中第一次持有一部手机。虽然只有短短一个多月的时间，但是真的很开心。手机铃声正是这首光良的《第一次》，正如这首歌曲名一样，我人生中的第一部手机，第一次听到手机音乐都来自于我12岁的那个暑假……,2天前,0,FALSE,0
6,1917815208,5904718339,久久鎶,哦第一次我骑摩托的时候，咩嘿斜斜，刹制刹制,2天前,0,FALSE,0
7,3442111455,5904598366,想娶婵婵,婵婵今天是你第一次说烦我真难过,3天前,0,FALSE,0
8,1657491593,5904378058,nws_by,想找老实人的请私信我[可爱],3天前,0,FALSE,1
9,3258888290,5903814986,Yw阿浪丶,单曲循环3天了，从清晨到夜晚，越听越怀念以前。,4天前,0,FALSE,0
10,515559723,5903424213,Aliceqiqi1706,这首歌是纯爱战士的战歌～,5天前,0,FALSE,0
11,626299548,5903189401,Ny-Fran,回忆场?,5天前,1,FALSE,0
12,313453427,5902624342,----杰-,人生若只如初见,6天前,0,FALSE,0
13,350991751,5902159284,一俊乐,这世上，连死人都不能保守秘密.,7天前,1,FALSE,0
14,330295715,5902133899,somnus関,嗷第一次我，骑摩托噶时候,7天前,0,FALSE,0
0,357804032,5905686830,苦瓜大王吃甜枣,打卡,1:57,0,FALSE,0
1,4884538749,5905482529,chenjj_0922,徐骥世界[拜][拜][拜][拜],昨天20:36,0,FALSE,0
2,3292174188,5905479553,4262263fbt592959gdg22522,@啊啊啊啊fyj@我做饭很好吃7,昨天20:28,0,FALSE,0
3,34316081,5905358430,左左4143,onetwothree，onetwothree萧敬腾！,昨天15:23,1,FALSE,0
4,1548227266,5904757846,拥俗1810,能叫一个00后喜欢的歌绝绝子,2天前,0,FALSE,1
5,1443864915,5904479749,ke1uy,自古人生最忌满人生一半在于我另一半听自然,3天前,0,FALSE,0
6,1579065494,5904185148,Austcin,黑豹乐队成见了窦唯也成见的摇滚！是一代人美好的回忆！乐队解散有很多原因，不管对与错，是与否，希望黑豹乐队的每一个成员都健康，快乐的活着！你们是70后对摇滚认识到喜欢的引领人！还有崔健都是在我们心中的美好！祝你们心想事成！！！,3天前,0,FALSE,0
7,380932763,5903905236,不追月亮了_,谁能想到我们学校拿DJ版无地自容来做操[奸笑],4天前,3,FALSE,0
8,1681235799,5903803400,晚树-,没有会员的我无地自容,4天前,1,FALSE,0
9,1788087163,5903425005,z嘉lu,什么时候要vip的呜呜呜呜,5天前,0,FALSE,0
10,475581293,5903200784,钟爱臣,你说的对，但是，OHdavid，OHdavid，捏小包忘了包，OHdavid，OHdavid（逐渐激动），nei小↑包忘了包（大声）PPT：哦啊啊哎哎（手指比划）啊啊哦哦啊啊哎哎哦啊哦大嘎达嘎达嘎达嘎达噶大嘎哒嘎达嘎达得得得得得得得得端dua端dua黄妈：哈哈哈韩红：切个蛋只因哥蛋几个蛋景个蛋切个蛋,5天前,18,FALSE,0
11,1711715636,5902276180,佩奇县奏乐部,学校文艺汇演演这首，上台后调音台挂了[憨笑]，除了主唱架子鼓能响，贝斯键盘俩吉他出不了声[大哭]，哑演演完[大哭]原来无地自容的只有自己,7天前,7,FALSE,0
12,450195891,5901948240,Ahava-,致两千年后的你,5月5日,0,FALSE,0
13,122198259,5901906465,SaekoSaikou,还行吧,5月5日,0,FALSE,0
14,56978842,5901748522,啊洒姆,学了电吉他之后才get到这首歌，谢天谢地不算太迟[拜],5月5日,2,FALSE,0
0,82989663,5259396181,威廉-L-霍華,我怀里所有温暖的空气，变成风也不敢和你相遇，我的心事蒸发成云，再下成雨却舍不得淋湿你，感谢我不可以住进你的眼睛，所以才能拥抱你的背影。,2021/3/9,47,FALSE,0
1,298951868,5259305358,路过店小二,同一件事情。不同的人。看来我还是不能拥有任何一个人,2021/3/9,7,FALSE,0
2,351266825,5258937311,不怕跌倒少女灰灰酱,我的心事蒸发成云再下成雨却舍不得淋湿你,2021/3/8,15,FALSE,0
3,128282771,5258731771,Gg7-,晚上的人群中一眼认出你的背影,2021/3/8,8,FALSE,0
4,1391164278,5258409960,Lin4120,会不会一直记得你的背影呢,2021/3/7,8,FALSE,0
5,326485165,5258118702,无法说出再见_,能看到背影就好，如果能回到过去，就不认识就好，也不至于卑微至此，其他没奢望过,2021/3/7,10,FALSE,0
6,455112995,5257897364,做仙女最开心,感谢我不可以拥抱你的背影,2021/3/7,7,FALSE,0
7,70350293,5257895784,寺野七,是我心甘情愿，你不要在意，也千万别回头，我怕看过你的眼睛会奢求再一眼。,2021/3/7,6,FALSE,0
8,514094115,5257388142,-0Moore,你在这里等着，我去给你买些橘子,2021/3/6,9,FALSE,0
