,userid,commentid,username,content,timeStr,likedcount,replycount
4,55156087,229439246,Anna要稳住,在一起七年，分手八个月又复合，我委曲求全的样子真难看，晚上睡不着给你打电话，你接起来第一句话就是干嘛啊烦不烦不是说睡了吗，我挂了电话终于明白，有些事就是回不去了，仔细想想这些年可能你也没有爱过我吧，我可能一下子放不掉，可我会努力的，我把爱情还你，你能不能把尊严和骄傲还我,2016/10/14,60659,22
0,301495332,488826942,Notyour_Anita,首先我不是魏巡粉丝，所以没有偏向哪边。之前有用户评论说魏巡快三十岁人了，领个饭票就不错了。针对这个我想说如果年龄是用来限定梦想和未来的，那是不是有点太不成熟了?每个人的梦想都值得被尊重，你随便说的不成熟的言论，表面上打着言论自由的旗号实际上是抨击他人，那你的素质真的是值得去考量的,2017/7/29,9257,7
1,93638092,488904387,beuni,所以明白，所以离开可以比谁都细腻至极又可比谁都撕心裂肺魏巡这一首没有梁静茹的崇拜那样让人惋惜心疼也没有林俊杰的崇拜那样潇洒与痛快却有自己独有的豁达洒脱，活出自我我喜欢魏巡的性格，更喜欢他，对每一首歌曲诠释出来的自己的味道。??,2017/7/29,6106,10
2,91189936,488953124,扶桑也是花,爱魏巡其实就是来源于他的简单??今天上台先感谢了健哥和猪哥恩师和贵人在他心里分量很重巡哥很掂的清谁对对他好知道感恩??猜想崇拜可能是唱给导师们的喜欢他这种充满正能量也能带给粉丝正能量的人每首歌都很有力量和意义你会走更远的宠爱爱你不变??????,2017/7/29,3943,1
3,378222541,488947995,学小水的爱,小时候觉得《崇拜》这首歌不好听，长大了觉得越听越有味道，听到由实力唱将魏巡唱的崇拜，相信会跟《我怀念的》一样，有另外一种我期待又与众不同的感觉。果然，今晚的魏巡，让所有人都崇拜。[心]我可能要发好多遍好多遍好多遍。等会肯定有人说我刷。你们看好了，我们就是这样被冤枉的，委屈[皱眉],2017/7/29,2649,0
4,349093314,488938828,柠檬味橙子__,大哥的女人不能输，也不会输，根本不怕你黑，就怕你不黑，毕竟黑也代表你在关注啊，在这我谢谢所有黑粉的关注，你们越黑，我们就会更加坚定守护巡哥的念头,2017/7/29,2075,0
0,60548306,59011274,Z-Taciturn,“是否当初不加你好友就不会有后来那么多事”,2016/1/4,64093,240
1,261415632,213683410,宁ww,在另一首歌看到的评论：“其实一个人也挺好的，我是说如果你不去矫情的话。”,2016/9/12,31830,49
2,318341504,213206649,_Looming,都说女生很厉害，会翻变那个人所有的动态，会找到关于他的一切。可是这样真的好吗？看着那些没有自己的生活胡思乱想，把自己搞到无可奈何，变成连自己都不喜欢的样子。,2016/9/11,25733,108
3,343976179,291604863,Little天空,“可以做朋友吗”？这是故事的开始“还可以做朋友吗”这是故事的结尾,2017/1/21,16636,51
4,267768130,198141379,Law-fifi,听哭又如何，不过是枕头又一次承担我发霉的回忆罢了。,2016/8/12,12822,5
0,233456,534684245,唐映枫,你可知这百年爱人只能陪半途。你且迷这风浪永远二十赶朝暮。???,2017/8/26,132012,4452
1,131740756,534717678,伏仪,以前的歌，我会觉得是记录一个瞬间的自己，每次听的时候都可以还原那个创作它的时空里，像做一次奇妙的时空旅行。但这首歌不一样，像一份给未来的礼物，每一个当它响起的时刻都仿佛是全新的，也许这也是“唐”赋予它的“魔”力吧。对，做可以一直听下去的作品，才是我努力的方向！,2017/8/26,59987,261
2,288802543,583417612,zmzdwj,海底月是天上月，眼前人是心上人。海底月捞不起心上人不可及,2017/10/12,48518,160
3,60114583,534734355,一只然-,“敢看破不敢在乎。”,2017/8/26,35792,56
4,267950041,534684055,远山有雾灯,原来过了十八岁以后就再也没有夏天了。只有如约而至的七月。八月和九月。夏天是短裤蝉鸣和一阵暴雨后少年满怀的心事。是在八月就开始憧憬九月开学的日子要见到暗恋的那个女孩子了。不是现在车水马龙。一场大雨下的太久就像世界末日一样。我们都老了。那些最真最简单的日子真的再也回不去了。,2017/8/26,34091,357
0,81862144,587979927,杨智翔Morals,高产又可以稳定输出的金玟岐…脑子里闪过王者女警的形象…,2017/10/17,21809,56
1,355491181,589735915,赵大雄_,不知道是不是只有我一个人喜欢上了这首歌的歌词，副歌部分尤其像歌手的近态。再说整首歌的编曲，萨克斯的加入让整首歌有了不同的感觉。醒着醉但别颓废这几句还有一丝一半的感觉。向歌手致敬！也望自己的音乐道路能得到更多人肯定,2017/10/19,19462,10
2,278977803,588137301,叁仟少爷,在我想你的时候是想要跋山涉水是想要翻山越岭是想要披荆斩棘是想要勇往直前幸好我都有努力去完成只是你看不见?,2017/10/17,13012,12
3,508158576,588050864,帐号已注销,你想要成为更好的人，必须经过这条路,2017/10/17,12364,9
4,58777669,588002889,powerfulname,这个时代是那么的娱乐连爱情也变的娱乐,2017/10/17,9713,14
0,70516071,63197864,Rich_Freja,我暗恋高中一个男生他是我们班的音乐委员那次他教我们唱这首歌我笑到不行可是还是很喜欢他吧有一天站着唱歌的时候我一直盯着他的背然后他突然转过来我吓得坐到了椅子上[流泪]好想他现在做梦还经常梦见他而他在西藏林芝默默守卫边疆我在繁华的上海流浪我不能嫁给他了,2016/1/19,415569,1960
1,117342778,144199636,扶她小牛奶,这个网游没火，这首歌倒成了经典。,2016/4/21,156283,323
2,16692255,8379012,足下striveD,看到老树根，立马想起烟花易冷，方文山看样子酷爱老树根,2015/1/8,148059,284
3,46603575,40321664,Hi_Kathy-,不要把JJ和Jay做比较。都是青春哪能比较哪个在乎谁红不红,2015/10/12,115498,237
4,106046481,211910946,了不起的XSH,确认过眼神，我遇上怼的人[大哭],2016/9/9,111071,129
0,248317242,621811817,一大份火鸡面,姗姗像你，秀骨姗姗。你像姗姗，姗姗来迟。,2017/11/23,82055,453
1,42875126,621824600,一夜小雨,据说每个人身边都出现过一个名字叫珊珊的女孩！,2017/11/23,59946,1563
2,258732111,622490861,照无言,大哥说姗姗是一个女孩的名字，本身是一个很慢的女孩子。身处于一个快速的时代不得不跟着时代的洪流往前走。主歌部分大哥以闺蜜的角度看姗姗对姗姗表面坚强的看透副歌部分是姗姗喝了一点酒对闺蜜倾诉心声的过程。整首歌也可以理解为，姗姗的自言自语，自我治愈的过程。,2017/11/23,30109,86
3,287124118,621880605,GoodGoodbye-,我们每个人都可能是“姗姗”，如果你不是“姗姗”，那你的身边一定有“姗姗”。,2017/11/23,13308,62
4,54364501,621816666,Alexander0928,从20161126在北展演唱会上的首唱，到20171123的最终发布，《姗姗》可能会遇到意外，但她不会缺席??,2017/11/23,13134,7
0,419845154,343310479,要坚持加油,因为你没钱你存钱送她名牌包她拿专柜验真假可因为你有钱你带她吃路边摊她都认为觉得你够真实而因为她不够漂亮她为你洗衣做饭你都觉得生活平淡可因为她是女神她无理取闹你都觉得可爱你告诉我什么是真爱.,2017/3/30,82310,402
1,296705066,361291008,拥九友,14岁:妈我有女朋友了‘分手吧你们还小’15岁:妈我有女朋友了‘分手吧以学业为重’16:妈我有女朋友了‘分手吧你们还不懂爱情’18:妈我有女朋友了‘分手吧快高考了’24:妈我有女朋友了‘在一起多久了?’‘十年’,2017/4/20,59719,386
2,442740081,368449965,撿到一隻臭迪,学生时代喜欢一个人，连作业本放在一起都觉得很幸福。,2017/4/28,36611,288
3,125028080,377737042,爱情陷阱z,你验完包包之后是真的一定会感动懊悔，他请你吃路边摊多了你一定怀疑他是不是抠门小气。她为你洗衣做饭生活会平静悠长，她再漂亮也会有七年之痒。你问我什么是真爱？时间会告诉你一切。,2017/5/9,31972,70
4,291078389,342922662,清风明月谁与共,听到这首歌，我想起我的高中时候，那时候喜欢一个女生，但是我是一个很内向的人，不敢去表白，那时候是冬天，班里有女生织围巾，然后我就跟她们学着织围巾，我自己织了一个围巾在平安夜的时候送给了她，想想那时候真的是很单纯，今年马上大学毕业了，还是一个人，希望所有人都能快快乐乐。,2017/3/30,27202,69
0,383483753,445192051,瞌兔,总有一天你会遇到你真正喜欢的人和他的女朋友,2017/6/20,68472,131
1,265178074,449398881,我叫许半仙,每条评论都要认真的写，因为你不会知道在某个夜深人静的时候，有人会认真的逐条翻阅，他可能不会评论甚至也不会点赞，他只是在你熟睡的时候把你的悲欢喜乐都当成自己的，就像一只松鼠，在月光下的雪地里小心翼翼地捡起，散落在树下的一枚枚松子。,2017/6/24,47058,23
2,360611003,460096670,赶着音乐的汪,翻评论却不评论的人，才是真正的孤独吧早安，晚安，午安。原看评论的陌生人一切安好,2017/7/4,31907,38
3,413370191,459077196,97年的刘新昱,“前段时间见她，她好像瘦了，头发也变长了，背影陌生到让我觉得，见她是上个世纪的事，然后她开口叫我名字，我就想笑，好像自己刚刚放学，只在校门口等了她五分钟而已。”,2017/7/3,24228,12
4,107424286,466679033,左眉_,这世界上有什么糖是苦的吗？有啊！她的喜糖。,2017/7/10,22606,30
0,85109867,357654414,七七在哦,就算是Believe，中间也藏了一个lie；就算是Friend，还是免不了end；就算是Lover，还可能会over；就算是Wife，心里也夹杂着if；欣慰的是：即便是Forget，也曾经get，就算impossible，但还藏着possible，如果现在Unhappy，谁又保证不会happy？坦然面对悲欢得失，才能无悔人生。,2017/4/16,107790,490
1,324133009,370013700,浅芽,我的女朋友是个完美的女生，她不任性，不矫情，不粘人，不化妆，不存在。,2017/4/30,63544,304
2,341263104,366777508,一念千叶,“还好吗”“还活着”,2017/4/26,43563,157
3,133854400,422794670,野兽浪漫丶,“我的心脏，会在一分钟以内说出70句‘我正活着’。但是和你在一起时，它稍微加快脚步，喊出110句‘我爱你’?”,2017/5/30,38111,129
4,291913633,344688525,错过你a,今天愚人节，我对他说：我们在一起吧。他说：好啊。他接着又说了一句话：愚人节快乐啊怎么每年都是这个套路啊。是啊每年都是这个套路可是五年了你为什么还是这样[心碎],2017/4/1,34119,153
0,276022948,331284940,熊熊高冷暖男,店里旁边是一对情侣，男孩说分手，女孩镇静地问他，她在交往中的行止他认为哪些是不好的。两个人诚恳地说了很多，我那时甚至感觉他们像是老友。最后握手，互相祝福。女孩说她想要再吃点东西，男孩就先走了。女孩平静地吃甜点，可是她在默默流泪。我跑出店，发现不远处男孩在哭。突然，我感觉很悲伤…,2017/3/16,79108,164
1,96349796,341135291,-以冬-,你这一生有很多故事，可我却从未参与其中······,2017/3/28,68007,122
2,136590325,340480696,wyyhhjnne,从小觉得最厉害的人就是妈妈，不怕黑，什么都知道，做好吃的饭，把生活打理得井井有条，哭着不知道怎么办时只好找她。可我好像忘了这个被我依靠的人也曾是个小姑娘，怕黑也掉眼泪，笨手笨脚会被针扎到手。最美的姑娘，是什么让你变得这么强大呢，是岁月，还是爱。,2017/3/27,36731,93
3,25104503,336658211,殊笙呀,“有时候我希望你的一生能被拍成一部漫长的电影。然后让我比你晚出生一百年，一辈子只做一件事。独自坐在房间里，对着墙上的荧幕光影，用我的一生，把你的一生慢慢看完。”,2017/3/22,27813,59
4,357878289,328077687,Neuone-,我的一个道姑朋友。从此沦陷了[可爱],2017/3/11,22895,113
