,userid,commentid,username,content,timeStr,likedcount,ip,time,ishug,replycount
1,6739937,8000909,阿布卡多,fir第一张专辑制作水平太高了。。,2015/1/1,40828,,1.4201E+12,FALSE,207
2,2278493,128950231,紫云悠悠,一张专辑用尽了fir所有的运气,2016/3/13,34724,,1.4578E+12,FALSE,203
3,48581010,17667553,lau黑色,看来大家年龄都在20到25这个范围,2015/5/8,30823,,1.4311E+12,FALSE,1436
4,49471218,143958325,Meow_Yeung,小学的时候，缠着爸爸帮我买FIR的CD，爸爸不懂英语，反复问了我好几遍名字，然后乖乖地给我买了两张，当时拿到当宝一样天天放。现在，CD不知道放哪了，爸爸也不知道去哪了。,2016/4/20,23059,,1.46114E+12,FALSE,289
0,7314913,15092744,城池,好好的一个庐州非要改名成合肥[大哭][大哭][大哭],2015/4/13,207179,,1.42893E+12,FALSE,4394
1,7180798,5638895,留给中国队的时间不多啦,那年带着半个月的零花钱淘了个便宜MP3，512MB的TF卡已经很牛逼的那年，每次去数码店总要挑好久才下满的歌。如今应急买的手机内置32gb，无损的音质却也听不出那年嘈杂中歌声里的感觉。那年我戴着耳机，透过书本的上沿，偷偷看的是她扎的马尾辫，而今头枕着背包，陪伴我的只有车窗外的雨滴,2014/11/10,93345,,1.4156E+12,FALSE,670
2,82149476,34983347,节操满满的LC,叫合肥月这首歌就没法火了。,2015/9/7,91354,,1.44161E+12,FALSE,893
3,37271900,5628956,泡在丛林里的温泉,初三喜欢许嵩，现在大三了,2014/11/9,53792,,1.41555E+12,FALSE,1244
4,70009999,47984813,_不及雨,初三的时候老师规定早上迟到的同学要表演节目，然后我就故意迟到了，只为在班上唱一首《庐州月》[大哭],2015/11/19,48851,,1.44795E+12,FALSE,380
0,31174613,6443082,一沙一世界一花一天堂,过年时我弟弟天天在家唱白发送走黑发，被我爸一顿臭骂,2014/11/28,113703,,1.41719E+12,FALSE,975
1,124068169,196466849,豆瓣酱sunny,陈奕迅有林夕，周杰伦有方文山，而许嵩只有许嵩啊,2016/8/9,61685,,1.47075E+12,FALSE,756
2,30047996,6952285,墨上卿安,那年初二，现在大一。,2014/12/11,35352,,1.41823E+12,FALSE,1432
3,30047996,6949319,墨上卿安,许嵩和他的音乐都是我一生不可磨灭的记忆。,2014/12/11,22362,,1.41823E+12,FALSE,38
4,114373669,56782636,定风波笑棠,音乐鬼才，词曲都是自己写的多，我96年的，谁说自己的初中时代没有他，不是么。,2015/12/27,20158,,1.45116E+12,FALSE,238
0,9173006,5407404,椰奶来一打,从李逍遥的六月的雨到宇文拓的一吻天荒，岁月给胡歌的是一种积淀，更有种成熟沧桑大叔的味道,2014/11/2,81554,,1.41494E+12,FALSE,228
1,44622812,40776109,weixiao_chen,有老胡的剧组都不用再找歌手了，省钱,2015/10/14,60792,,1.44482E+12,FALSE,256
2,38595545,6858998,白如之,第一次看胡歌的电视剧是仙剑，就开始喜欢他了，永远支持！！！,2014/12/9,50727,,1.41808E+12,FALSE,163
3,108661958,242042286,HORl20N,没人骂胡歌吗？那我上了啊！你个臭小子。。。。。。。。。还单着！,2016/11/6,41693,,1.47841E+12,FALSE,1093
4,30787628,56637407,屁颠的逗比,从李逍遥的不羁，到景天的恣意，再到宇文拓的张扬，直到现在梅长苏的沉稳，每一个角色都演绎出了不一样的人生，都赋予了不一样的意义,2015/12/26,26309,,1.45112E+12,FALSE,80
0,109816765,168361239,KillRest,就如现在，耳机里响着《借我》，抬头就是我爱的女人窝在沙发里，旁边睡着还有“德芙”，对了，德芙是我们家的哈士奇，德芙很听话，每天早上叫我们起床哈哈哈，太阳的光洒进来，刚好落在她们身上，就如上帝赐予我的珍宝，闪闪发光，从来没有觉得生活会这么的美好，借我一生如今日[爱心],2016/6/13,202720,,1.4658E+12,FALSE,1851
1,988486,141275046,sinluxia,"借我不愁,借我童真不泯灭
借我不会失望的际会姻缘,借我杳无音信的荒岛人烟
借我风驰电掣脱离地平线, 借我悲喜自酿的见异思迁
借我闲适的清明和幽冷的寒夜, 借我诞出成熟到朽而天真的蜕变
借我无妄的想见, 借我乐意的脸睑
借我转瞬万年的顷刻之间, 借我一切归零的长夜睡眠
借我重回弱冠啊, 不觉已是暮年",2016/4/13,151729,,1.46053E+12,FALSE,186
2,33422086,140495966,纣王老胡,杀死庸碌的情怀 人怦然心动如往昔 纣王老胡到此一游[憨笑],2016/4/11,131093,,1.46036E+12,FALSE,32
3,68784594,140208533,黄_小熊,特别喜欢谢春花的声音，就像高中夏天某个只有选修课的下午。就像再也买不到的橘子味巧克力。就像甜甜的回笼觉。可惜我不能有这么好听的声音。不然我就唱歌给你听。,2016/4/10,103410,,1.46029E+12,FALSE,376
4,86019502,168612395,夏不秋,"我尝试写的

借我无言
借我无处可逃的夜晚
借我他乡的月光
借我年轻的荒唐一路蔓延
借我无知的快乐和虚妄的想
借我沉溺的怀念
借我苍白的冲动和折断的笔
借我绝望的成全
借我人世万千
借我风中纸片
借我岁月一盅
借我不醉经年
借我两句破碎的诗，
讲一个离奇的故事
借我一个悲伤的谎，
你说这不算欺骗
",2016/6/14,98409,,1.46587E+12,FALSE,1062
0,2627600,8129717,Duyaosen,咬字之清晰堪称华语歌手之最。,2015/1/4,33216,,1.42033E+12,FALSE,470
1,60062673,46755887,金夕何夕a,有次聊天我问同事：“你要是买彩票中了奖有什么打算？”同事向往地说：“我要是能中20万，就在咱单位附近租个地儿，开个饭店。”我追问：“要是中了500万呢？”同事想了想，说：“那我就玩遍祖国大好河山，一直玩到还剩20万，然后在单位附近租个地儿，开个饭店。”,2015/11/14,21712,,1.44749E+12,FALSE,315
2,10355658,8908304,dermeng,老歌的味道真是现在的流行歌曲所不能比的。。。,2015/1/17,15758,,1.42146E+12,FALSE,69
3,36198944,6765543,离开永远,昨日开封发大水[奸笑],2014/12/6,13432,,1.41787E+12,FALSE,132
4,30197005,7290309,TyrionC,唉，想当年最怕停电，停电了就没办法看老包了。最喜欢坐在氨水池上对着小伙伴喊：王朝马汉张龙赵虎,2014/12/18,10018,,1.41891E+12,FALSE,104
0,33422086,275677334,纣王老胡,大家不要担心哦！[可爱]现在这个不会下架的，也希望大家能够支持正版音乐，老胡在此感谢大家了[拜]。,2016/12/29,146183,,1.483E+12,FALSE,315
1,280005572,320624099,炸猪排-超人,她和我分手，说不甘心这辈子只和一个平庸男人一起。我黯然去别城打拼，十年后事业有成，依然爱她。也听说她嫁给有钱人生活安逸但不快乐。后来我被邀请参加同学聚会，知道她也来，我故意穿得落魄潦倒，有人感到奇怪，我说：我要让她相信当年抛弃我的选择是正确的，这样她现在会感觉幸福一点。,2017/3/1,108783,,1.48835E+12,FALSE,675
2,32463104,6650999,J_ngler,是不是所有的麻雀都会在冬天里死去，是不是所有的人们都在金钱里丧失着良知，是不是只有穷苦的孩子才能唱出最美的歌，是不是只有漂泊的人们才懂得生活的苦涩。,2014/12/3,41783,,1.41762E+12,FALSE,115
3,298810266,285328865,鲜衣怒马也,爱上民谣的女孩子都是善良可爱的[亲亲],2017/1/11,34547,,1.48414E+12,FALSE,265
4,65353578,125189411,吃吃山山,有次和女朋友去大理看见路边有个流浪歌手在唱《玫瑰》，走过了好久听到后面传来涩的前奏。我至今还很遗憾当时为什么没有回头继续听他唱，那种我懂你在唱什么的感觉也再也没出现过?,2016/3/1,32562,,1.45685E+12,FALSE,22
0,87518335,175310612,暗杠小发,"“这一程行路迢迢，我把乡音背挂在琴上！”谢谢你们的期待，走歌人来了！6月底《走歌人》如约首发，7月北京演出走起！答应的一步一步都会做到，走歌人将继续行走...
",2016/6/28,57601,,1.46709E+12,FALSE,98
1,126209695,175331697,竹君er,飞来道贺，江湖规矩，当不醉不归，上歌上酒！（拍案?）,2016/6/28,22734,,1.46709E+12,FALSE,102
2,305913279,184841648,ha1y0n9,"那一天，拒北城外，北莽孤注一掷，四十万铁骑压境。
 穿上藩王蟒袍的徐凤年独自掠下城头，腰佩凉刀。
 当第一声北凉战鼓在天地间响起。
 城外独自站在北莽大军阵前的徐凤年，鬓角飞扬。  --《雪中悍刀行》来自寅子的水友[发怒]",2016/7/18,18919,,1.46885E+12,FALSE,560
3,275284385,175406279,摘星尘灬,一步一步走，走出自己的音乐之路。漫步此路，从不觉得苦，唯有音乐是真挚的心。希望杠姐可以越走越开心，这条路越来越精彩，感谢一路上有你，我们也会一路相伴，看遍美好，一路行走享受人生。,2016/6/28,7414,,1.46709E+12,FALSE,6
4,121046335,175388311,还是叫我隔壁老李吧,听着听着脑海浮现 侠客，落寞。不羁，执着。,2016/6/28,7162,,1.46709E+12,FALSE,13
0,46842165,7534859,tiaHuu,我不是故意要撩，但我真的觉得什么林更新蒋劲夫陈晓李易峰都差远了，真的比起胡歌，都差了一种感觉，不是说他们不好，但就是没有那种感觉,2014/12/24,130035,,1.41937E+12,FALSE,1904
1,62738831,42756683,Doraemon_Alice,十年前，老胡演了一部剧，叫《仙剑奇侠传》，所有人都死了，他活着。十年后，老胡了一部剧，叫《琅琊榜》，所有人都活着，他死了。莫名的泪点[痛苦][痛苦][痛苦],2015/10/25,97814,,1.44575E+12,FALSE,809
2,41067737,5761814,诗歌的敌人,胡歌真是古装剧之王……,2014/11/14,71373,,1.41593E+12,FALSE,218
3,119956995,60342448,小桃不爱吃蛋黄,吕素素小姐，你愿意嫁给易小川先生吗？,2016/1/9,57348,,1.45234E+12,FALSE,503
4,95083523,130476311,爱庆文文,"“老哥会骗天底下所有的人，但是老哥不会骗你。现在这个世上，只有你一个,我是真心对待的。” 最后一集赵高说的 大家记得吗",2016/3/16,49095,,1.45814E+12,FALSE,335
0,42004703,9392804,野生护叔寶,高中那会儿  ，条件有限吧  ，光有卡带没有歌词，大家都喜欢一边听歌 一边把歌词抄在本子上，我到现在都记得  当时我同桌把 天黑黑  第一句就给抄错了[大哭][大哭][大哭]  我的小时候，长到人形的时候……[大哭][大哭][大哭],2015/1/25,44255,,1.42215E+12,FALSE,351
1,41874552,7767326,这夜色正好,唱到“我爱上让我奋不顾身的一个人”，眼底泪水翻涌,2014/12/28,34947,,1.4197E+12,FALSE,142
2,90360885,165611366,hiFinn,"我知道她外婆唱的是这首：
天乌乌 卜落雨 阿公仔夯锄头仔卜掘芋 
掘啊掘 掘啊掘 掘著一尾辿鰡鼓 
咿呀嘿都真正趣味 
阿公仔卜煮咸 阿妈仔卜煮汫 
二个相拍弄破鼎 咿呀嘿都啷当叱当呛 哇哈哈 
弄破鼎，弄破鼎 弄破鼎 咿呀嘿都啷当叱当呛",2016/6/6,33514,,1.46523E+12,FALSE,371
3,8058096,5599736,神奇阿紫,小时候爱听这种歌真是为赋新词强说愁。现在听到也只能欲说还休。,2014/11/9,18173,,1.41548E+12,FALSE,62
4,51741970,10721214,谬音小陟,2000年夏天，这张专辑刚出的时候，在Channel [V]首播，我正上高中，那时候她一头干练的短发，穿着美国国旗的短装，在唱这首leave me alone的时候，我一下迷上她了，一迷就是15年，她每张专辑我都最早去买正版，有卡带也有CD。15年来，她留了长发，结婚生了小孩，我还是我，还是那个喜欢燕姿的宅男。,2015/2/13,11323,,1.42384E+12,FALSE,43
0,54346874,141283485,郭郭庆,当陈粒和李荣浩只能在豆瓣上才能搜到的时候，我就知道他们有一天会火。第一次发歌可圈可点，所以小栗你别急，大街小巷大江南北属于你。[强]加油！,2016/4/13,71835,,1.46053E+12,FALSE,113
1,48871777,146155549,大锅拌饭,默默暗恋的女生今晚突然告诉我，她喜欢的是我，开心的睡不着，之后听见了这首歌，从晚上十点多一直循环了三个多小时，本以为这个年龄，要湮没在相亲大军中，其实爱一直在身边?,2016/4/26,57183,,1.4616E+12,FALSE,654
2,264256080,194822783,栗先达,相守无非这样，熬的起孤独的汤，敢舍弃久居的安稳，承受的了千年的苦，只为了百年平淡相伴。,2016/8/6,41278,,1.47049E+12,FALSE,192
3,261401186,589195086,崔沧臣Kingof-Sorrow,当你觉得孤独无助时，想一想还有十几亿的细胞只为了你一个人而活,2017/10/18,15749,,1.50832E+12,FALSE,52
4,61555005,150428278,tang小盐,“一个人对你的好，并不是立刻就能看到的。因为汹涌而至的爱，来得快去的也快。而真正对你好的人，往往是细水长流。你可能会怪他没有付出真心，但在一天天过日子里，却能感觉到他对你无所不在的关心。好的感情，不是一下子就把你感动晕，而是细水长流的把你宠坏。一辈子很短，有个人陪着真好。”,2016/5/6,15653,,1.4625E+12,FALSE,188
0,34518172,4412518,Frogear,当年用256MB的5号电池MP3天天听,2014/9/21,93074,,1.41128E+12,FALSE,760
1,99206508,54508364,激情椒麻鱼,2004年是神奇的一年，那年有周杰伦的七里香，飞儿乐团的我们的爱，张韶涵的寓言，蔡依林的爱情三十六计，林俊杰的江南，梁静茹的宁夏，五月天的倔强，孙燕姿的我也很想他，王菲的旋木，SHE的波斯猫，王心凌的爱你，陈绮贞的旅行的意义，王力宏的心中的日月……都是青春的记忆……,2015/12/18,92500,,1.45038E+12,FALSE,1354
2,70408881,19248510,风吹乱发型丶,以前谁有个mp3挂在头上，边听边走路。。。故意往人多的地方走。。。感觉自己是最叼的。。。[大哭][大哭][大哭],2015/5/23,63718,,1.43236E+12,FALSE,450
3,44835443,59231940,哇滴墨客待思,感觉潘玮柏牛逼就在于唱这么快的词也咬字清晰?周杰伦直接听不懂了…,2016/1/5,51469,,1.452E+12,FALSE,455
4,125555637,68111260,帐号已注销,声音辨识度最高女歌手：张韶涵,2016/2/5,38613,,1.45465E+12,FALSE,279
0,306352,147781474,金四囍,这歌怎么他妈这么有劲？草东怎么他妈还不巡演？难道这么想的就他妈我一个人？,2016/4/30,36295,,1.46197E+12,FALSE,24
1,80555816,161183993,灰灰周哦, 如果有女生同时喜欢陈粒和草东那真是太棒了[色],2016/5/28,30616,,1.46442E+12,FALSE,141
2,60253095,148210587,Huknows,我想要睡的有钱人都睡过了,2016/5/1,26684,,1.46207E+12,FALSE,141
3,107177992,160233132,Eason夏,一只台北的乐队，操着河北的口音...,2016/5/26,13442,,1.46424E+12,FALSE,4
4,3432498,147761594,陈北及,我想说的前任们都说过了,2016/4/30,11222,,1.46195E+12,FALSE,1
0,103913487,155415880,什袖桑,仔细看歌词更想哭了，小时候外婆拿她一点点攒下的钱给我买了个特别小的芭比娃娃，因为便宜特别丑，也没多少衣服可以换着玩儿，然后一看别人的都是大大的礼盒装，就把娃娃扔了，外婆又捡回来洗干净放她房间里，这是我做过最后悔的事情。,2016/5/16,30478,,1.4634E+12,FALSE,31
1,3432498,147749670,陈北及,当你真心实意想把自己喜欢的音乐分享给别人时，炫耀吧，孩子 交点朋友吧，对方的回应可能是“哈哈哈”的不屑。,2016/4/30,16790,,1.46195E+12,FALSE,22
2,34514079,148747405,无幻雄,妈妈早已逝 哭啊喊啊  没人应啊  没人去给我买玩具阿  拿什么去炫耀呢  哈哈哈 孤独你真的懂吗,2016/5/2,11859,,1.46216E+12,FALSE,13
3,102511762,147727918,头部枪击,每个人都想当鬼，都一样的下贱,2016/4/30,8011,,1.46195E+12,FALSE,3
