"","content","评论时段"
"2686","你不会为了我注册网易云听不到这首歌你也看不到我所有的评论不会因为这个名字想到我就像这个评论在这两千多里面根本不值一提","2017-2019"
"2687","这首歌，仅对那个喜欢过的男孩可见","2017-2019"
"2688","这是一首想分享给你的歌又不想分享给你的一首歌因为暗恋是一个人的事","2017-2019"
"2689","我想去拥抱你即使间隔春秋山河阻拦风雨交加路遥马远我都可以跨越重重艰险去找你唯独你不爱我我连迈起脚尖的勇气都没有我连失去你也没有资格","2017-2019"
"2691","凌晨三点多了，可能还是有点想""他""，希望可以被“安眠”.昨天情人节，也不知是否有人陪伴.","2017-2019"
"2692","下雨的夜晚就应该听安眠咒～～","2017-2019"
"2693","我在十点差三分的时候开始想你","2017-2019"
"2694","“人生在世是一场短兵相接的生死搏斗，在爱的法则与恨的法则两者之间。”?","2017-2019"
"2695","我在贩卖日光你能不能来我身旁","2017-2019"
"2696","遗憾的是在这一生里，我已经错过了你，也错过了关于你的风景！","2017-2019"
"2697","你终于火了第一次在soul遇见你时你才4000多粉丝这期间经历了换号高考等一系列事情现在在排行榜首页能看到你，衷心祝福你会有越来越多真心喜欢你音乐的粉丝我不再敢奢望什么只希望能多陪你一场久别重逢樊凯杰","2017-2019"
"2699","前半生择其所爱余下的岁月爱其所择?","2017-2019"
"2700","我喜欢看起来可爱的事情就像这两只依偎在一起的“喜”一小只在对另一小只说“我不属于这里我属于你”","2017-2019"
"2701","看呀你最爱的焦迈奇出新歌啦你何时能回来呢没有一句告别就离开了下次记得给我打声招呼啊@帐号已注销","2017-2019"
"2702","你写的信我寄给月亮了那里没氧气我可以爱你几亿年.","2017-2019"
"2703","“你能不能快点喜欢我，我妈都急了”","2017-2019"
"2705","我想和你牵了手就走到永远的永远[爱心]","2017-2019"
"2706","遇见真爱的概率是三十万分之一，你在哪？","2017-2019"
"2707","“我在等一个人不知道他的名字不知道他的年纪也，不知道他的声音但我和他看过同样的黄昏走过同样的雨季停留过同一个路口呐你快出现吧来到我身边”","2017-2019"
"2710","最近这首歌能被大家听到我感觉非常荣幸，这首歌刚写出来非常激动，用了一下午就发了，有点仓促，但是保留了当时刚创作的感情，所以一直没舍得重新编录，可能会有一些瑕疵，但是希望能带给大家同样的感受，我一直为做一位独立音乐人而奋斗，如果大家愿意关注我，我相信未来的新歌不会让大家失望的，谢谢","2017-2019"
"2711","你一定要考虑清楚，一旦离开我，就再也没办法找到我了，找到我那一天，我也不一定记得你了。","2017-2019"
"2712","可你还是不愿意和我一起看遍山河","2017-2019"
"2713","倘若你在四下无人的夜突然想起我希望你能记得曾几何时我也深爱过","2017-2019"
"2714","你有没有试过在等一个人的信息就是那种可怕的朦朦胧胧的意识梦里都梦到他发给我的信息然后意识的带我从梦中挣扎出来立刻去翻看手机这就是思念一个人的感觉爱到深入骨髓就连梦境中都不肯放过自己?","2017-2019"
"2720","央视：BGM都不够用了，干脆自己写一首好了(●°u°●)??」！","2017-2019"
"2721","在助演教演员演戏之后，又开始教歌手唱歌了[大哭][大哭]","2017-2019"
"2722","终不知，是子建破卷，还是长康入画。","2017-2019"
"2723","一边在B站卖萌，一边在网易云唱古风歌。你真的是我的央视爸爸吗？","2017-2019"
"2724","“曹植”真的太有才了！可能为了效果不是唱现场，但就是饰演曹植的演员唱的！朱峰毕业于美国音乐戏剧学院音乐剧表演系，曾在百老汇表演，回到国内，还指导过芒果台《一年级》学生排音乐剧，导师级人物！果然角色不分大小！","2017-2019"
"2725","可惜你不说实话不经诱惑不懂珍惜不值一提","2017-2019"
"2726","“你的超人，无时无刻，伴你身旁。”快来吹爆这两个优秀的词曲作者：@刘77-@____辻也感恩每一个为这首作品付出的老师们你们辛苦了至于我我还是我那个拖更不断每天打酱油的我～","2017-2019"
"2727","五月天的超人是一种“就算我是超人也改变不了你的离去”而贰浪的超人是“因为我是超人，所以我会为你做到一切，还要把你留在身边”","2017-2019"
"2728","谁要这样的超人连你都留不住","2017-2019"
"2730","散场是难免的尽兴而归就好了","2017-2019"
"2731","当你奇怪他为什么对你忽冷忽热的时候，他可能正在为另一个人赴汤蹈火。","2017-2019"
"2732","喜欢这首歌的人感谢你的用心听用心评","2017-2019"
"2733","前天晚上30多岁的班主任以非常轻松的语气讲述了他的初恋“我们从电量100％打到5％，打个整整9个小时，手机快要关机的时候，她给我唱了首《后来》，之后就再也没有联系，上了大学我去她的大学找了她好几次，她都故意避开我，到现在都不知道什么原因，”说完他翻开书，我看见了他眼里的泪。","2017-2019"
"2734","那天你冷静的像个杀手，我明白我们只剩我了。","2017-2019"
"2735","听着歌不自觉就开始傻笑啦?","2017-2019"
"2736","“她还小，对于她来说我只是她的一场恋爱。”“但对于我来说她已经是我人生的一部分了。”——韩商言","2017-2019"
"2737","这部剧的剧组太牛了剧播到哪微博网易云就神同步到哪里呜呜，这样的剧这样的剧组怎么可以不爱段奥娟神仙声音，小甜歌唱的甜哭我了！（来自认真的群演的彩虹屁，嘻","2017-2019"
"2738","佟年最吸引他的一点，他从没告诉过任何人，包括她。就是直接没有矫情，没有掩饰，没有纠结的小心思，没有故作聪明的掩饰。他最缺乏的是安全感，靠付出，把全部在乎的人绑在身边。她的直接，让他时刻感受到自己被爱着，被需要，永远不会被抛弃。确实是她先爱上他。而之后一直是他更需要她。一直是","2017-2019"
"2739","“韩商言，我喜欢你。”“听到了。”她郑重其事，交付自己全部身家。爷爷不支持你，阿姨不支持你没关系，还有我别离开我。这是他这辈子很多次想要说，却无法说出口的话“韩商言，我想结婚。”“没问题，比赛结束后就结婚。”一辈子那么长，我都给你。能遇到彼此是他们最大的幸运??","2017-2019"
"2745","我在客厅搭了帐篷封闭自己写歌。而他，我最好的朋友，骗我要搬过来，在我写完这首歌后没几天就离开世界了，我哭了半个月，最后把帐篷收起来扔掉了。你还能听见我唱歌吗12月31日我应该去找你而不是等你来……","2017-2019"
"2746","牙疼你的喜糖就不吃了不胜酒力你的喜酒就不喝了健忘特别健忘你叫什么就不记了??","2017-2019"
"2747","不想等你了别回来了","2017-2019"
"2748","很庆幸还好没有人失去我不能活","2017-2019"
"2749","说不定所有的苦都是暂时的说不定明天一切都会变好呢说不定明天我就不在了说不定明天他就来了说不定...?陈壹千?","2017-2019"
"2750","Justin的Rap好炸！！！","2017-2019"
"2751","期待女主演+歌手孟美岐！！","2017-2019"
"2752","Justin黄明昊和师姐合作区太好听啦！","2017-2019"
"2753","Justin好棒啊rap超棒超炸！！！","2017-2019"
"2754","??才华横溢的作词达人即兴律动的魅力舞者惊喜不断的致命vocal实力偶像黄明昊@jjjustin0219翩翩公子贾富贵点击明昊收获美好??","2017-2019"
"2755","我想花一辈子学语文去形容怎样爱一个人","2017-2019"
"2756","谢谢大家的祝福，这首歌要感谢@星宇Stars老师，我高中时候就聆听过他的乐团作品，这次居然成为了我的制作人，可能这就是宿命(?￣???￣??)","2017-2019"
"2757","太阳刚刚落下去的时候天淡淡的云粉粉的很适合形容我喜欢你的心情","2017-2019"
"2758","“也说不出对你有多喜欢，只知道目前喜欢你的程度，是其余所有喜爱的事物加起来都无法企及的。你是第一，且遥遥领先。”","2017-2019"
"2759","“我试图用那些漂亮的句子来形容你，但是不行。我字字推敲写出长长一段话，你眉眼一弯熠熠生辉，就让我觉得，不行，这些文字写不出你眼里的星辰，写不出你唇角的春风，无论哪个词，都及不上你半分的惊艳。”?","2017-2019"
"2760","求求你们别再复制粘贴那些自认为很酷的情感句子了..","2017-2019"
"2761","听完这首歌，我竟然燃起了学习的欲望，还好我自控力强，把它压制下去了","2017-2019"
"2762","哪有不喜欢你，只是不敢...","2017-2019"
"2763","洗澡要放歌厕所带手机睡觉要侧面坐车要靠窗","2017-2019"
"2764","很多人不需要再见面因为他只是路过而已选择忘记就是我们给彼此最好的纪念","2017-2019"
"2765","我始终不明白两个注定走不到一起的人为什么会安排他们相遇","2017-2019"
"2766","承蒙大家的喜爱，很感动也很惊喜。你们的故事我都有认真去看。希望听到这个歌的人都会有美好的收获我会继续努力哒！","2017-2019"
"2767","离开都是有征兆的只不过被你忽略了你的怀疑都是真的他的变化历历在目他该让你失望的事从来都没有辜负过你。“离开那个错的人独自上岸自我救赎他一定会夜夜难熬夜夜想起我的好。”——《离岸》","2017-2019"
"2768","拜托不要不开心你真的是很好很可爱的女孩子","2017-2019"
"2769","上了岸就别再去想水里的事了","2017-2019"
"2770","表面非常开朗，内心却充满压抑，想早早结束一切，但又没有勇气。这首歌给我的感觉！","2017-2019"
"2771","给我去地铁道里录！！！","2017-2019"
"2772","怎么感觉还是地铁的那个有感觉","2017-2019"
"2773","音效里开教堂模式，就有地铁的感觉了[奸笑]","2017-2019"
"2774","地铁道那个太有感觉了","2017-2019"
"2775","杨紫的声线真的很优美，特别适合古风。真的是多才多艺的姑娘了，演技棒颜值好。真是娱乐圈的一股清流，宝藏女孩无疑了。愿未来越来越好。","2017-2019"
"2776","我脑子里一直就浮现锦觅“花开了，我就画花；花谢了，我就画自己；你来了，我当画你；你走了，我就画一画回忆。”我是不是疯球了[惊恐]","2017-2019"
"2777","杨紫很棒[强]在合唱版的《天下无霜》里歌声很有穿透力且明亮而有张力，而这首《情霜》虽然词是一样的但演绎的就完全不同很空灵还带着一丝伤感[心碎]听着很有感觉作为一个演员来讲驾驭的很不错了","2017-2019"
"2778","天地无霜是情绪倾泻，情霜是娓娓道来。杨紫的声音真的很适合古风，没看正片都已经被带入到了场景中","2017-2019"
"2779","明明是同样的词，合唱版节奏更加紧凑，单唱版带着一丝哀伤，两种唱法，两种感觉，表白人美歌甜杨紫小姐姐，唱功棒棒哒","2017-2019"
"2790","“你狠一点啊就要逼自己啊”“我做不到我不是那样的人啊”“好吧那我不管你了”“嗯”","2017-2019"
"2791","我们之间最大的误会就是我以为你喜欢我[心碎]","2017-2019"
"2792","为什么每首都这么扎我心要听哭了..","2017-2019"
"2793","就当花未开过你没来过等你杳无音信我再去爱世间万物","2017-2019"
"2794","无数个需要你的时刻我都闭嘴了","2017-2019"
"2796","毒苹果是一个比喻，在说人们在成长的过程中多多少少会吃到一些毒苹果。这里的毒苹果可能是人一些不好的话语或身边企图控制你的人给你带来的恐惧，又或者是这个社会一直告诉你规则是怎样的让你必须跟著走的一些束缚。这张专辑更像是是记录我人生吃下了怎样的毒苹果，我又是如何通过自己的方式去解決","2017-2019"
